native_path	kind	status	ported_candidates	evidence_or_next_action
Controls/ModifyandSet.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/ModifyandSet.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/ModifyandSet.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/ModifyandSet.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/ModifyandSet.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.Designer.cs	csharp	replace	Views/MovingBaseView.axaml;ViewModels/MovingBaseViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/MovingBase.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.cs	csharp	replace	Views/MovingBaseView.axaml;ViewModels/MovingBaseViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/MovingBase.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MovingBase.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/MyDataGridView.cs	csharp	replace	Views/RawParamsView.axaml;GCSViews/FlightPlannerView.axaml	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/OSDVideo.Designer.cs	csharp	replace	Views/OsdVideoOverlayWindow.axaml;ViewModels/OsdVideoOverlayViewModel.cs;Services/OsdVideoOverlay.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/OSDVideo.cs	csharp	replace	Views/OsdVideoOverlayWindow.axaml;ViewModels/OsdVideoOverlayViewModel.cs;Services/OsdVideoOverlay.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/OSDVideo.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/OpenGLtest.cs	csharp	remove	Porting/Reference/PORT_STATUS.md	The obsolete first OpenGL test surface is superseded by the tested native Avalonia Terrain 3D workflow.
Controls/OpenGLtest.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/OpenGLtest2.cs	csharp	replace	Views/Terrain3DView.axaml;ViewModels/Terrain3DViewModel.cs;Services/Terrain3D.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/OpenGLtest2.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PreFlight/CheckListControl.Designer.cs	csharp	replace	Services/PreflightChecklist.cs;GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	The checklist schema, evaluator, manual checks and native editor are ported and tested; see Porting/Reference/PORT_STATUS.md.
Controls/PreFlight/CheckListControl.cs	csharp	replace	Services/PreflightChecklist.cs;GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	The checklist schema, evaluator, manual checks and native editor are ported and tested; see Porting/Reference/PORT_STATUS.md.
Controls/PreFlight/CheckListControl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PreFlight/CheckListEditor.Designer.cs	csharp	replace	Services/PreflightChecklist.cs;GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	The checklist schema, evaluator, manual checks and native editor are ported and tested; see Porting/Reference/PORT_STATUS.md.
Controls/PreFlight/CheckListEditor.cs	csharp	replace	Services/PreflightChecklist.cs;GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	The checklist schema, evaluator, manual checks and native editor are ported and tested; see Porting/Reference/PORT_STATUS.md.
Controls/PreFlight/CheckListEditor.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PreFlight/CheckListInput.cs	csharp	replace	Services/PreflightChecklist.cs;GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	The checklist schema, evaluator, manual checks and native editor are ported and tested; see Porting/Reference/PORT_STATUS.md.
Controls/PreFlight/CheckListInput.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PreFlight/CheckListItem.cs	csharp	replace	Services/PreflightChecklist.cs;GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	The checklist schema, evaluator, manual checks and native editor are ported and tested; see Porting/Reference/PORT_STATUS.md.
Controls/PrearmStatus.Designer.cs	csharp	replace	Views/FlightDataDialogs.cs;Controls/HudControl.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/PrearmStatus.cs	csharp	replace	Views/FlightDataDialogs.cs;Controls/HudControl.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/PrearmStatus.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PropagationSettings.cs	csharp	replace	Views/PropagationSettingsWindow.cs;Services/PropagationService.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/PropagationSettings.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PropagationSettings.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/PropagationSettings.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/ProximityControl.cs	csharp	replace	Views/ProximityWindow.cs;Controls/ProximityRadarControl.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/ProximityControl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.Designer.cs	csharp	replace	Views/FlightDataDialogs.cs;GCSViews/FlightDataView.axaml	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/RAW_Sensor.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.cs	csharp	replace	Views/FlightDataDialogs.cs;GCSViews/FlightDataView.axaml	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/RAW_Sensor.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RAW_Sensor.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.Designer.cs	csharp	replace	GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/RelayOptions.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.cs	csharp	replace	GCSViews/FlightDataView.axaml;ViewModels/FlightDataViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Controls/RelayOptions.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Controls/RelayOptions.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
